924,Technicien/assistant en physiothérapie
925,Technologie/science radiologique médicale - Radiothérapeute
926,Assistant ergothérapeute
927,Technicien en échographie et en échographie diagnostique médicale
928,Technicien de laboratoire clinique et médical
929,Technologie/Technologue chirurgical
930,Technicien des services psychiatriques et de santé mentale
931,Conseil en matière de toxicomanie et d'addiction
932,Technologie/Technologue en soins cardiovasculaires
933,Aide-enseignant
934,Technologie/Technicien de laboratoire dentaire
935,Travailleur des services de développement
936,Théologie/pasteur
937,"Éducation des adultes, formation continue et enseignement"
938,Prestataire de services de garde/assistante en services de garde d'enfants
939,Massothérapie/Massage thérapeutique
940,Mécanique industrielle et technologie de maintenance
941,Technologie d'atelier d'usinage/Assistant
942,"Installation et réparation d'équipements électriques/électroniques, en général"
943,Réceptionniste
944,Services de protection et d'application de la loi en matière de ressources naturelles
945,Conception et fabrication de meubles
946,"Cosmétologie/Cosmétologiste, en général"
947,Barbier
948,Technologie/Technicien de la mécanique diesel
949,Technologie/Technicien de carrosserie/collision et de réparation
950,Rembourrage/tapissier d'ameublement
951,"Santé publique, en général"
952,"Performance musicale, en général"
953,Relations publiques/Gestion de l'image
954,"Histoire de l'art, critique et conservation"
955,"Services funéraires et sciences funéraires, en général"
956,Technologie biomédicale/technicien en biomédecine
957,Gestion/Gestionnaire de salon de beauté
958,Pharmacie
959,Optométrie
960,Technologie/Technicien en automobile/mécanique automobile
961,Gestion et supervision du bureau
962,Technologie/Technicien d'installation et de réparation d'ordinateurs
963,Arts du métal et de la joaillerie
964,Compétences de vente et opérations de vente
965,Technologie/Technicien d'installation et de réparation d'appareils électroménagers
966,Technologie d'installation et de réparation des systèmes de communication
967,Fabrication et réparation d'instruments de musique
968,Toilettage de chiens/animaux/animaux de compagnie
969,Technologie/Technicien en ophtalmologie
970,Découpage de viande/Coupeur de viande
971,"Réparation de chaussures, bottes et cuir"
972,Technologie/Technicien d'entretien et de réparation des motocyclettes
973,Technicien/assistant en pharmacie
974,"Technologie/Technicien de l'entretien maritime, de l'ajustage et de la réparation navale"
975,Horlogerie et joaillerie
976,Gestion et supervision des opérations
977,Commerce de détail et opérations de détail
978,Services bancaires et financiers
979,"Communications graphiques, autres"
980,Gestionnaire/directeur de chantier de construction/bâtiment
981,Opticien/opticien ophtalmologiste
982,Commerce de détail et de gros de fournitures agricoles
983,Spécialiste des appareils auditifs
984,Conception de mode
985,"Poseur de moquette, de plancher et de carrelage"
986,Médecine vétérinaire
987,Architecture
988,Conception graphiste
989,Technologie/technicien de la santé animale/vétérinaire et assistant vétérinaire
990,Science des matériaux
991,Technologie du soudage/soudeur
992,"Technique/Technicien de dessin et de conception, en général"
993,Technologie/Technicien en électronique industrielle
994,Machiniste à commande numérique par ordinateur (CNC)
995,Technique/Technicien d'outillage et d'estampage
996,Ébénisterie et menuiserie
997,"Opérations de gestion des pièces, de l'entreposage et de l'inventaire"
998,Technologie/Technicien en aéronautique/génie aérospatial
999,Tôlerie
1000,Machiniste moteur
1001,Génie chimique
1002,"Génie informatique, en général"
1003,Génie industriel
1004,Génie des matériaux
1005,"Opérateur d'équipement graphique et d'imprimerie, production générale"
1006,Technologie industrielle/Technicien
1007,Technique d'instrumentation/Technicien
1008,Ingénierie mécanique/technologie mécanique/technicien
1009,Technologie/technicien de mécanique d'aéronefs et d'entretien d'aéronefs
1010,Technologie chimique/technicien
1011,Fabrication de vêtements et de textiles
1012,Ferronnerie/ferronnier
1013,Charpente/charpentiers
1014,Technique de plomberie/Plombier
1015,Maçon/Maçonnerie
1016,Technologie/Technicien en énergie solaire
1017,Installation/installateur de cloison sèche
1018,Assemblage/assembleur de bâtiments métalliques
1019,Isolateur
1020,"Technique/Technicien d'entretien des installations de chauffage, de climatisation, de ventilation et de réfrigération"
1021,Peintre/peintre et couvreur mural
1022,Finition du béton/Finisseur de béton
1023,"Génie civil, en général"
1024,Technologie/Technicien d'entretien de l'équipement lourd
1025,Chaudronnerie/Chaudronnier
1026,Préposé aux soins d'urgence (ambulancier)
1027,Officier des sciences de la mer/marine marchande
1028,Préposé à l'accueil des compagnies aériennes
1029,Services de sécurité et de prévention des pertes
1030,"Pilote de ligne, pilote commercial, pilote professionnel et membre d'équipage de vol"
1031,Technologie de maintenance avionique/technicien en avionique
1032,"Gestion du marketing/marketing, en général"
1033,"Statistiques, en général"
1034,Informatique
1035,Affaires/automatisation de bureau/technologie/entrée de données
1036,Soutien au service à la clientèle/Centre d'appel/Téléservice
1037,Entretien des bâtiments et des biens immobiliers
1038,"Plongeur, professionnel et instructeur"
1039,Transcription médicale/Transcriptionniste
1040,Mécaniciens/techniciens en mécanique et en réparation de petits moteurs
1041,"Commis/technicien à la circulation, aux douanes et au transport"
1042,Technologie/Technicien en gestion des matières dangereuses et des déchets
1043,Sténographe judiciaire/rapporteur judiciaire
1044,Technologie/Technicien de contrôle de la qualité
1045,Serrurerie et réparation sécuritaire
1046,Architecture du paysage
1047,Gestion du tourisme et des services de voyage
1048,Planification de réunions et d'événements
1049,"Horticulture appliquée/Opérations horticoles, en général"
1050,Aménagement paysager et entretien de terrains
1051,Technologie du génie de l'environnement/technologie environnementale
1052,Technologie/technicien de recyclage et de gestion de la qualité de l'eau et du traitement des eaux usées
1053,Travailleur de ligne
1054,Génie électrique et électronique
1055,Génie nucléaire
1056,Technologie/Technicien en énergie nucléaire
1057,Agronomie et phytotechnie
1058,Merchandising de la mode
1059,Design de la mode et de l'habillement
1060,"Conception et communications visuelles, en général"
1061,Mécanique et équipement agricole/technologie des machines
1062,Exploitation de machines agricoles motrices
1063,Immobilier
1064,Technologie/Technicien en arts de l'enregistrement
1065,Spécialiste du soutien informatique
1066,Journalisme
1067,"Art dramatique et théâtral, en général"
1068,Production cinématographique et production de films et de vidéos
1069,"Rédaction professionnelle, technique, commerciale et scientifique"
1070,Technologie/Technicien de radiodiffusion et de télédiffusion
1071,"Communications graphiques, en général"
1072,Prépresse/édition assistée par ordinateur et conception d'imagerie numérique
1073,Préparation des aliments/Cuisine professionnelle/Assistante de cuisine
1074,Barman
1075,"Administration/gestion de l'accueil, en général"
1076,Arts culinaires/Formation des chefs
1077,Arts de la boulangerie et de la pâtisserie/Boulanger/Chef pâtissier
1078,Gestion de casinos
1079,Technologie minière/Technicien
1080,Forage de puits/Foreur
1081,Génie pétrolier
1082,Génie géologique/géophysique
1083,Technologie pétrolière/Technicien
1084,Explosion à l'explosif
1085,Technologie et transformation des aliments
1086,Génie agricole
1087,Études équestres
1088,Sciences de l'alimentation
1089,"Gestion des achats, des approvisionnements et des contrats"
1090,"Santé et éducation physique/fitness, en général"
1091,Entraînement/entraîneur sportif
1092,"Danse, en général"
1093,"Aujourd'hui, des chercheurs de Singapour ont mis au point une nouvelle technique en matière d'exposition aux brûlures, coupures, morsures ou piqûres mineures."
1094,"Un nouvel algorithme du Singaporean Institute of Technology réagit comme un humain aux brûlures, coupures, morsures ou piqûres mineures."
1095,"Aujourd'hui, des ingénieurs malgaches ont mis au point une nouvelle technique capable de reconnaître si des sons et des niveaux de bruit sont distrayants ou inconfortables."
1096,Le Malagasy Institute of Technology a présenté un système compétitif avec les humains capable de reconnaître si des sons et niveaux de bruit sont distrayants ou inconfortables.
1097,Des ingénieurs ukrainiens ont dévoilé un algorithme en matière d'exposition aux contaminants.
1098,L'Ukrainian Institute of Technology a présenté un système compétitif par rapport aux humains en matière d'exposition aux contaminants.
1099,Des chercheurs dominicains ont dévoilé un algorithme capable de plier ou tordre le corps.
1100,Un nouvel algorithme du Dominican Institute of Technology se plie ou tord le corps comme un humain.
1101,Des ingénieurs des Îles Cocos ont mis au point une technique capable de produire un éclairage extrêmement brillant ou inadéquat comme un humain.
1102,Le Cocos Island Institute of Technology a dévoilé un algorithme capable de produire un éclairage extrêmement lumineux ou inadéquat.
1103,Des chercheurs basothos ont mis au point un algorithme capable de produire des mouvements répétitifs comme un humain.
1104,"Aujourd'hui, des chercheurs en robotique du Basotho Institute of Technology ont mis au point une nouvelle technique capable de faire des mouvements répétitifs."
1105,Des scientifiques britanniques ont dévoilé un algorithme capable de fonctionner à des températures très chaudes ou très froides.
1106,Le British Institute of Technology a présenté un système compétitif par rapport aux humains capable de s'exposer à des températures très chaudes ou très froides.
1107,"Aujourd'hui, des ingénieurs des Seychelles ont mis au point une nouvelle technique en matière d'exposition aux équipements dangereux."
1108,Un nouvel algorithme du Seychelles Institute of Technology réagit comme un humain face à des équipements dangereux.
1109,Des scientifiques trinidadiens ont dévoilé un algorithme capable de marcher et courir.
1110,"Aujourd'hui, des chercheurs en robotique du Trinidad and Tobago Institute of Technology ont mis au point une nouvelle technique capable de marcher et courir."
1111,"Aujourd'hui, des chercheurs tongiens ont mis au point une nouvelle technologie capable de gérer un véhicule ou un équipement ouvert."
1112,Le Tongan Institute of Technology a dévoilé un algorithme capable de gérer un véhicule ou un équipement ouvert.
1113,"Des ingénieurs grecs ont dévoilé un algorithme capable de monter des échelles, des échafaudages ou des poteaux."
1114,"L'Hellenic Institute of Technology a dévoilé un algorithme capable de monter des échelles, des échafaudages ou des poteaux."
1115,"Aujourd'hui, des chercheurs comoriens ont mis au point une nouvelle technologie de formation pratique sur le terrain."
1116,Le Comorian Institute of Technology a présenté un système compétitif par rapport aux humains en matière de formation pratique sur le terrain.
1117,Des scientifiques sud-africains ont dévoilé un algorithme capable d'assurer une formation sur site ou en usine.
1118,Le South African Institute of Technology a présenté un système compétitif par rapport aux humains en matière de formation sur site ou en usine.
1119,Des ingénieurs des Îles Marshall ont dévoilé un algorithme capable de répéter les mêmes tâches.
1120,Le Institute of Technology of the Marshall Islands a dévoilé un algorithme capable de répéter les mêmes tâches.
1121,"Des chercheurs finlandais ont mis au point un algorithme capable de s'agenouiller, s'accroupir, se pencher ou ramper comme un humain."
1122,"Un nouvel algorithme du Finnish Institute of Technology s'agenouille, s'accroupit, se penche ou rampe comme un humain."
1123,Des scientifiques chinois ont dévoilé un algorithme capable de garder ou retrouver l'équilibre.
1124,Le Chinese Institute of Technology a présenté un système compétitif par rapport aux humains capable de garder ou retrouver l'équilibre.
1125,"Aujourd'hui, des scientifiques du Vatican ont mis au point une nouvelle technique capable de faire preuve de dextérité manuelle."
1126,Le Vatican Institute of Technology a présenté un système compétitif par rapport aux humains en matière de dextérité manuelle.
1127,Des chercheurs des Bahamas ont mis au point un système capable de se tenir debout comme un humain.
1128,Le Bahamian Institute of Technology a présenté un système compétitif par rapport aux humains capable de se tenir debout.
1129,Des scientifiques islandais ont dévoilé un algorithme en matière d'exposition à des conditions dangereuses.
1130,"Aujourd'hui, des chercheurs en robotique du Icelandic Institute of Technology ont mis au point une nouvelle technique en matière d'exposition à des conditions dangereuses."
1131,Des chercheurs des Seychelles ont réussi à trouver un système capable de faire preuve d'une dextérité manuelle comme un humain.
1132,"Aujourd'hui, des chercheurs en robotique du Seychelles Institute of Technology ont mis au point une nouvelle technique capable de faire preuve de dextérité manuelle."
1133,"Des chercheurs burkinabés ont mis au point un système capable d'agir comme un humain à l'intérieur, et non dans un environnement contrôlé."
1134,"Un nouvel algorithme du Burkinabé Institute of Technology réagit comme un humain à l'intérieur, et non dans un environnement contrôlé."
1135,"Aujourd'hui, des scientifiques américains ont mis au point une nouvelle technique de précision de commande."
1136,L'American Institute of Technology a présenté un système compétitif par rapport aux humains en matière de précision de commande.
1137,Un algorithme des ingénieurs nigériens est capable de réagir comme un humain à l'exposition à des vibrations de tout le corps.
1138,Un nouvel algorithme du Nigerien Institute of Technology réagit comme un humain face à l'exposition à des vibrations de tout le corps.
1139,"Aujourd'hui, des scientifiques brésiliens ont mis au point une nouvelle technique en matière d'exposition à des endroits élevés."
1140,Le Brazilian Institute of Technology a dévoilé un algorithme capable d'être exposé à des endroits élevés.
1141,Des chercheurs swati ont dévoilé un algorithme capable de manipuler et de déplacer des objets.
1142,Un nouvel algorithme du Swati Institute of Technology manipule et déplace des objets comme un humain.
1143,"Aujourd'hui, des ingénieurs helléniques ont mis au point une nouvelle technique en matière de rapidité poignet-doigts."
1144,Le Hellenic Institute of Technology a présenté un système compétitif par rapport aux humains en matière de vitesse poignet-doigt.
1145,Des scientifiques de l'île Christmas ont mis au point un algorithme capable d'agir comme un humain face aux conséquences d'une erreur.
1146,Le Christmas Island Institute of Technology a présenté un système compétitif par rapport aux humains capable d'agir face aux conséquences d'une erreur.
1147,Des scientifiques égyptiens ont dévoilé un algorithme capable de stabiliser les bras.
1148,Un nouvel algorithme du Egyptian Institute of Technology agit comme un humain en termes de stabilité des bras.
1149,"Aujourd'hui, des scientifiques des Maldives ont mis au point une nouvelle technique capable de commander des machines et des processus."
1150,"Aujourd'hui, des chercheurs en robotique du Maldivian Institute of Technology ont mis au point une nouvelle technique capable de commander des machines et des processus."
1151,"Aujourd'hui, des scientifiques brunéiens ont mis au point une nouvelle technique capable de gérer la pression du temps."
1152,Le Bruneian Institute of Technology a présenté un système compétitif par rapport aux humains en termes de pression du temps.
1153,"Aujourd'hui, des scientifiques éthiopiens ont mis au point une nouvelle technique en matière de programmes de travail."
1154,Le Ethiopian Institute of Technology a dévoilé un algorithme capable d'élaborer des programmes de travail.
1155,Des chercheurs éthiopiens ont dévoilé un algorithme capable de prendre en charge la santé et la sécurité des autres.
1156,Un nouvel algorithme du Ethiopian Institute of Technology agit comme un humain en termes de responsabilité pour la santé et la sécurité des autres.
1157,"Aujourd'hui, des scientifiques portugais ont mis au point une nouvelle technique capable de reconnaître l'importance d'être exact ou précis."
1158,"Aujourd'hui, des chercheurs en robotique du Portuguese Institute of Technology ont mis au point une nouvelle technique capable de reconnaître l'importance d'être exact ou précis."
1159,Des scientifiques slovaques ont dévoilé un algorithme capable de haute fréquence en termes de prise de décision.
1160,Un nouvel algorithme du Slovak Institute of Technology agit comme un humain en termes de fréquence de prise de décision.
1161,Des ingénieurs Niouéens ont mis au point un algorithme capable de produire une vitesse de mouvement des membres comme un humain.
1162,Le Brazilian Institute of Technology a dévoilé un algorithme capable de faire preuve d'une rapidité de mouvement des membres.
1163,Des scientifiques antiguais ont mis au point un algorithme capable de coordonner plusieurs membres comme un humain.
1164,"Aujourd'hui, des chercheurs en robotique du Antiguan Institute of Technology ont mis au point une nouvelle technique capable de coordonner plusieurs membres."
1165,"Aujourd'hui, des ingénieurs tadjiks ont mis au point une nouvelle technique en matière de flexibilité d'étendue."
1166,Un nouvel algorithme du Tajikistani Institute of Technology fait preuve d'une flexibilité d'étendue comme un humain.
1167,"Aujourd'hui, des chercheurs des Îles Salomon ont mis au point une nouvelle technique en matière de résistance statique."
1168,Un nouvel algorithme du Solomon Institute of Technology fait preuve d'une résistance statique comme un humain.
1169,"Aujourd'hui, des ingénieurs de Gibraltar ont mis au point une nouvelle technique en matière d'opération et de commande."
1170,Le Gibraltar Institute of Technology a présenté un système compétitif par rapport aux humains en matière d'opération et de commande.
1171,"Aujourd'hui, des ingénieurs allemands ont mis au point une nouvelle technique capable de gérer les gens désagréables ou en colère."
1172,"Aujourd'hui, des chercheurs en robotique du German Institute of Technology ont mis au point une nouvelle technique de gestion des gens désagréables ou en colère."
1173,"Aujourd'hui, des chercheurs de Sainte-Hélène ont mis au point une nouvelle technique permettant de mener des discussions en face à face."
1174,Le Saint Helenian Institute of Technology a présenté un système compétitif par rapport aux humains en termes de discussions en face à face.
1175,Des chercheurs des Îles Vierges des États-Unis ont dévoilé un algorithme capable d'entrer en contact avec d'autres personnes.
1176,"Aujourd'hui, des chercheurs en robotique du U.S. Virgin Island Institute of Technology ont mis au point une nouvelle technique capable d'entrer en contact avec d'autres personnes."
1177,Des scientifiques béliziens ont dévoilé un algorithme capable d'attirer l'attention d'un public.
1178,"Aujourd'hui, des chercheurs en robotique du Belizean Institute of Technology ont mis au point une nouvelle technique capable d'attirer l'attention d'un public."
1179,"Aujourd'hui, des scientifiques de l'île Bouvet ont mis au point une nouvelle technique en matière de proximité physique."
1180,Un nouvel algorithme du Bouvet Island Institute of Technology fait preuve d'une proximité physique comme un humain.
1181,Des ingénieurs slovènes ont mis au point un système capable de réparer et entretenir des équipements mécaniques comme un humain.
1182,Le Slovene Institute of Technology a présenté un système compétitif par rapport aux humains en matière de réparation et d'entretien des équipements mécaniques.
1183,"Aujourd'hui, des scientifiques de l'Antarctique ont mis au point une nouvelle technique en matière d'exposition à l'extérieur et aux intempéries."
1184,Un nouvel algorithme du Antarctic Institute of Technology réagit comme un humain lorsqu'il est exposé à l'extérieur et aux intempéries.
1185,Des ingénieurs norvégiens ont dévoilé un algorithme capable d'assumer la responsabilité des rendements et des résultats.
1186,"Aujourd'hui, des chercheurs en robotique du Norwegian Institute of Technology ont mis au point une nouvelle technique en matière de responsabilité des rendements et des résultats."
1187,Des ingénieurs cambodgiens ont mis au point un algorithme capable de produire une force dynamique comme un humain.
1188,Un nouvel algorithme du Cambodian Institute of Technology produit une force dynamique comme un humain.
1189,"Des ingénieurs cambodgiens ont mis au point un algorithme capable d'inspecter des équipements, des structures ou du matériel comme un humain."
1190,"Aujourd'hui, des chercheurs en robotique du British Institute of Technology ont mis au point une nouvelle technique capable d'inspecter des équipements, des structures ou du matériel."
1191,Les scientifiques singapouriens ont mis au point un algorithme capable d'effectuer l'entretien des équipements comme un humain.
1192,Le Singaporean Institute of Technology a dévoilé un algorithme capable d'effectuer l'entretien des équipements comme un humain.
1193,Des chercheurs des Seychelles ont mis au point un algorithme capable d'élaborer un travail en groupe ou en équipe comme un humain.
1194,Le Seychelles Institute of Technology a présenté un système compétitif par rapport aux humains en matière de travail en groupe ou en équipe.
1195,Des ingénieurs guinéens ont mis au point un algorithme capable de faire preuve d'endurance comme un humain.
1196,"Aujourd'hui, des chercheurs en robotique du Guinean Institute of Technology ont mis au point une nouvelle technique en matière d'endurance."
1197,Des chercheurs de Sao Tomé ont dévoilé un algorithme capable d'effectuer des réparations.
1198,Des chercheurs du S√£o Tom√©an Institute of Technology ont dévoilé un algorithme capable d'effectuer des réparations.
1199,"Aujourd'hui, des scientifiques d'Emiri ont mis au point une nouvelle technique en matière d'attention sélective."
1200,"Aujourd'hui, des chercheurs en robotique du Emiri Institute of Technology ont mis au point une nouvelle technique en matière d'attention sélective."
1201,"Aujourd'hui, des ingénieurs de Taiwan ont mis au point une nouvelle technique en matière de coordination globale du corps."
1202,Le Taiwanese Institute of Technology a présenté un système compétitif par rapport aux humains en matière de coordination globale du corps.
1203,Des ingénieurs bahreïni ont mis au point un algorithme capable de faire preuve d'une sensibilité auditive comme un humain.
1204,Le Bahraini Institute of Technology a dévoilé un algorithme capable de faire preuve d'une sensibilité auditive comme un humain.
1205,Les ingénieurs costariciens ont dévoilé un algorithme capable de sensibilité à l'éblouissement.
1206,Le Costa Rican Institute of Technology a dévoilé un algorithme capable de faire preuve d'une sensibilité à l'éblouissement comme un humain.
1207,"Des ingénieurs du nord de la Marianne ont dévoilé un algorithme capable de faire fonctionner des véhicules, des dispositifs mécanisés ou de l'équipement."
1208,"Le Northern Marianan Institute of Technology a dévoilé un algorithme capable de faire fonctionner des véhicules, des dispositifs mécanisés ou de l'équipement."
1209,"Aujourd'hui, des ingénieurs centrafricains ont mis au point une nouvelle technique en matière de localisation sonore."
1210,"Aujourd'hui, des chercheurs en robotique du Central African Institute of Technology ont mis au point une nouvelle technique en matière de localisation sonore."
1211,"Aujourd'hui, des scientifiques monégasques ont mis au point une nouvelle technique en matière d'exposition aux radiations."
1212,"Aujourd'hui, des chercheurs en robotique du Monacan Institute of Technology ont mis au point une nouvelle technique capable d'être exposée aux rayonnements."
1213,Des scientifiques australiens ont mis au point un algorithme capable de percevoir la profondeur comme un être humain.
1214,Le Australian Institute of Technology a présenté un système compétitif par rapport aux humains en termes de perception de la profondeur.
1215,"Aujourd'hui, des ingénieurs du Sud-Soudan ont mis au point une nouvelle technique en matière de vision de près."
1216,Un nouvel algorithme du South Sudanese Institute of Technology est dôté d'une vision de près comme un humain.
1217,"Aujourd'hui, des scientifiques thaïlandais ont mis au point une nouvelle technique en matière de vitesse de perception."
1218,"Aujourd'hui, des chercheurs en robotique du Thai Institute of Technology ont mis au point une nouvelle technique en matière de vitesse de perception."
1219,Des scientifiques de Saint-Pierrais ont mis au point un algorithme capable de faire preuve de vision périphérique comme un humain.
1220,"Aujourd'hui, des chercheurs en robotique du Saint-Pierrais Institute of Technology ont mis au point une nouvelle technique en matière de vision périphérique."
1221,"Aujourd'hui, des scientifiques autrichiens ont mis au point une nouvelle technique en matière de mécanique."
1222,Un nouvel algorithme du Austrian Institute of Technology fait preuve d'une habileté en mécanique comme un humain.
1223,Des ingénieurs de l'île de Pitcairn ont mis au point un algorithme capable de gérer la production et le traitement comme un humain.
1224,Le Pitcairn Island Institute of Technology a dévoilé un algorithme capable de produire une production et un traitement.
1225,Des ingénieurs azéris ont dévoilé un algorithme capable d'un équilibre corporel global.
1226,Un nouvel algorithme du Azeri Institute of Technology fait preuve d'équilibre corporel global comme un humain.
1227,Des ingénieurs canadiens ont dévoilé un algorithme capable d'un niveau de compétition.
1228,Le Canadian Institute of Technology a présenté un système compétitif par rapport aux humains concernant un niveau de compétition.
1229,Des scientifiques de l'Antarctique ont dévoilé un algorithme capable de vision nocturne.
1230,Le Antarctic Institute of Technology a dévoilé un algorithme capable d'une vision nocturne comme un humain.
1231,Des ingénieurs gabonais ont mis au point un algorithme capable de gérer la durée d'une semaine typique de travail comme un humain.
1232,Le Gabonese Institute of Technology a dévoilé un algorithme capable de gérer une semaine de travail typique.
1233,Des chercheurs de Somalie ont mis au point un algorithme capable de faire preuve d'orientation spatiale comme un humain.
1234,Un nouvel algorithme du Somalilander Institute of Technology fait preuve d'une orientation spatiale comme un humain.
1235,"Aujourd'hui, des ingénieurs des îles Vierges britanniques ont mis au point une nouvelle technique en matière d'analyse du contrôle de la qualité."
1236,Un nouvel algorithme du British Virgin Island Institute of Technology réalise une analyse du contrôle de la qualité comme un humain.
1237,Des ingénieurs montserratiens ont dévoilé un algorithme capable de coordonner ou de diriger les autres.
1238,Le Montserratian Institute of Technology a présenté un système compétitif par rapport aux humains capable de coordonner ou de diriger les autres.
1239,"Aujourd'hui, des ingénieurs Swati ont mis au point une nouvelle technique capable de gérer les personnes physiquement agressives."
1240,Le Swati Institute of Technology a présenté un système compétitif par rapport aux humains capable de gérer les personnes physiquement agressives.
1241,Des chercheurs birmans ont dévoilé un algorithme capable de discriminer visuellement les couleurs.
1242,Le Burmese Institute of Technology a dévoilé un algorithme capable de discriminer visuellement les couleurs.
1243,Des ingénieurs finlandais ont mis au point un algorithme capable de réparer et entretenir des équipements électroniques comme un humain.
1244,Un nouvel algorithme du Finnish Institute of Technology répare et entretient des équipements électroniques comme un humain.
1245,Des scientifiques bosniaques ont dévoilé un algorithme capable de gérer des clients externes.
1246,Le Bosnian Institute of Technology a présenté un système compétitif par rapport aux humains capable de gérer des clients externes.
1247,"Aujourd'hui, des chercheurs yéménites ont mis au point une nouvelle technique en matière de vision de loin."
1248,Le Yemeni Institute of Technology a présenté un système compétitif par rapport aux humains en termes de vision de loin.
1249,Des scientifiques guinéens ont mis au point un algorithme capable de téléphoner comme un humain.
1250,Un nouvel algorithme du Guinean Institute of Technology téléphone comme un humain.
1251,Des scientifiques maltais ont mis au point un algorithme capable de faire preuve d'une flexibilité dynamique comme un humain.
1252,Un nouvel algorithme du Maltese Institute of Technology fait preuve d'une flexibilité dynamique comme un humain.
1253,"Aujourd'hui, des scientifiques britanniques ont mis au point une nouvelle technique dans le secteur du bâtiment et de la construction."
1254,Le British Institute of Technology a présenté un système compétitif par rapport aux humains concernant le bâtiment et la construction.
1255,Des scientifiques de l'île Christmas ont mis au point un algorithme capable d'effectuer un transport comme un humain.
1256,Le Christmas Island Institute of Technology a présenté un système compétitif par rapport aux humains en termes de transport.
1257,Des scientifiques portoricains ont dévoilé un algorithme capable de passer du temps assis.
1258,Un nouvel algorithme du Puerto Institute of Technology passe du temps assis comme un humain.
1259,"Des ingénieurs singapouriens ont dévoilé un algorithme capable de surveiller les processus, les matériaux ou l'environnement."
1260,"Le Singaporean Institute of Technology a présenté un système compétitif par rapport aux humains capable de surveiller des processus, des matériaux ou l'environnement."
1261,Des scientifiques géorgiens ont mis au point un système capable de production alimentaire comme un humain.
1262,Le Georgian Institute of Technology a présenté un système compétitif par rapport aux humains en termes de production alimentaire.
1263,Des ingénieurs honduriens ont mis au point un algorithme capable d'assurer la sécurité publique comme un humain.
1264,Le Honduran Institute of Technology a dévoilé un algorithme capable d'assurer la sécurité publique.
1265,Des scientifiques de l'île Bouvet ont mis au point un algorithme capable d'exécuter un partage du temps comme un humain.
1266,Un nouvel algorithme du Bouvet Island Institute of Technology partage son temps comme un humain.
1267,Des chercheurs équatoriens ont dévoilé un algorithme en matière d'exposition à des maladies ou des infections.
1268,L'Ecuadorian Institute of Technology a présenté un système compétitif par rapport aux humains en matière d'exposition à des maladies ou des infections.
1269,Des scientifiques russes ont mis au point un algorithme capable de visualiser comme un humain.
1270,Le Russian Institute of Technology a présenté un système compétitif par rapport aux humains en termes de visualisation.
1271,Des scientifiques ivoiriens ont mis au point un algorithme qui exécute des lettres et des mémos comme un humain.
1272,Un nouvel algorithme du Ivorian Institute of Technology produit des lettres et des mémos comme un humain.
1273,"Aujourd'hui, des ingénieurs namibiens ont mis au point une nouvelle technique en matière de résistance à l'explosion."
1274,Le Namibian Institute of Technology a dévoilé un algorithme capable de faire preuve d'une résistance à l'explosion comme un humain.
1275,"Des chercheurs laotiens ont dévoilé un algorithme capable de dessiner, de disposer et de spécifier des dispositifs techniques, des pièces et des équipements."
1276,"Un nouvel algorithme du Laotian Institute of Technology dessine, dispose et spécifie des dispositifs techniques, des pièces et des équipements comme un humain."
1277,Capacités cognitives
1278,Capacités psychomotrices
1279,Capacités physiques
1280,Capacités sensorielles
1281,Contenu
1282,Processus
1283,Compétences sociales
1284,Compétences de résolution de problèmescomplexes
1285,Compétences techniques
1286,Compétences en systèmes
1287,Compétences en gestion des ressources
1288,Affaires et gestion
1289,Fabrication et production
1290,Ingénierie et technologie
1291,Mathématiques et sciences
1292,Services de santé
1293,Arts et sciences humaines
1294,Droit et sécurité publique
1295,Communications
1296,Saisie d'informations
1297,Processus mentaux
1298,Rendement au travail
1299,Interaction avec les autres
1300,Relations interpersonnelles
1301,Conditions de travail physiques
1302,Compréhension orale
1303,Compréhension écrite
1304,Expression orale
1305,Expression écrite
1306,Fluidité des idées
1307,Originalité
1308,Sensibilité aux problèmes
1309,Raisonnement déductif
1310,Raisonnement inductif
1311,Commande d'informations
1312,Flexibilité des catégories
1313,Raisonnement mathématique
1314,Capacité à gérer des chiffres
1315,Mémorisation
1316,Vitesse de fermeture
1317,Souplesse de la fermeture
1318,Vitesse de perception
1319,Orientation spatiale
1320,Visualisation
1321,Attention sélective
1322,Partage du temps
1323,Stabilité du bras et de la main
1324,Dextérité manuelle
1325,Dextérité des doigts
1326,Précision du contrôle
1327,Coordination des membres
1328,Orientation de l'intervention
1329,Contrôle du débit
1330,Temps de réaction
1331,Vitesse poignet-doigts
1332,Vitesse de mouvement des membres
1333,Résistance statique
1334,Résistance à l'explosion
1335,Résistance dynamique
1336,Résistance du tronc
1337,Endurance
1338,Degré de flexibilité
1339,Flexibilité dynamique
1340,Coordination globale du corps
1341,Équilibre corporel global
1342,Vision de près
1343,Vision de loin
1344,Discrimination visuelle des couleurs
1345,Vision nocturne
1346,Vision périphérique
1347,Perception de la profondeur
1348,Sensibilité à l'éblouissement
1349,Sensibilité auditive
1350,Attention auditive
1351,Localisation du son
1352,Reconnaissance de la parole
1353,Clarté du discours
1354,Niveau d'éducation requis
1355,Expérience de travail connexe
1356,Formation sur place ou en usine
1357,Formation en cours d'emploi
1358,Réaliste
1359,Curieux
1360,Artistique
1361,Social
1362,Entreprenant
1363,Conventionnel
